Player ID,Date of Install,Campaign ID,LTV Estimate,Acquisition Cost,Ad Network,Game,Geography,Device,Other Targeting
40014304,6/3/14,30573005,27.51349626,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40014311,6/3/14,30573005,32.97681501,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40014318,6/3/14,30573005,39.46923572,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015837,6/4/14,30573005,34.54381264,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015844,6/4/14,30573005,53.6429214,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015851,6/4/14,30573005,36.41137476,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015858,6/4/14,30573005,46.71711584,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015865,6/4/14,30573005,43.57117595,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015872,6/4/14,30573005,37.10631174,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015879,6/4/14,30573005,61.55766971,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015886,6/4/14,30573005,34.07176837,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015893,6/4/14,30573005,30.43119783,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015900,6/4/14,30573005,43.91566818,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015907,6/4/14,30573005,31.54543133,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015914,6/4/14,30573005,53.91671187,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015921,6/4/14,30573005,24.74583506,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015928,6/4/14,30573005,36.99201577,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015935,6/4/14,30573005,47.00167114,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015942,6/4/14,30573005,47.85476443,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015949,6/4/14,30573005,35.69611465,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015956,6/4/14,30573005,46.70210715,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015963,6/4/14,30573005,28.14596683,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015970,6/4/14,30573005,39.26027748,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015977,6/4/14,30573005,27.31708798,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015984,6/4/14,30573005,31.34717029,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015991,6/4/14,30573005,59.0869495,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40015998,6/4/14,30573005,35.03746228,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016005,6/4/14,30573005,24.21841871,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016012,6/4/14,30573005,40.77799858,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016019,6/4/14,30573005,46.57607614,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016026,6/4/14,30573005,46.2446667,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016033,6/4/14,30573005,35.52412186,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016040,6/4/14,30573005,49.46215044,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016047,6/4/14,30573005,38.67135958,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016054,6/4/14,30573005,45.33120346,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016061,6/4/14,30573005,31.426991,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016068,6/4/14,30573005,31.00217777,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016075,6/4/14,30573005,31.23494239,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016082,6/4/14,30573005,40.83971677,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016089,6/4/14,30573005,47.69303539,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40016096,6/4/14,30573005,43.93722141,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017608,6/5/14,30573005,37.37949497,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017615,6/5/14,30573005,34.35554831,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017622,6/5/14,30573005,35.24430328,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017629,6/5/14,30573005,47.87791141,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017636,6/5/14,30573005,29.42572913,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017643,6/5/14,30573005,45.68418921,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017650,6/5/14,30573005,35.03853802,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017657,6/5/14,30573005,27.98938675,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017664,6/5/14,30573005,22.7598944,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017671,6/5/14,30573005,24.505508,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017678,6/5/14,30573005,35.36583385,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017685,6/5/14,30573005,33.05070207,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017692,6/5/14,30573005,22.39229313,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017699,6/5/14,30573005,33.14638254,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017706,6/5/14,30573005,51.70052768,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017713,6/5/14,30573005,51.1904171,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017720,6/5/14,30573005,37.07298207,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017727,6/5/14,30573005,32.81755028,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017734,6/5/14,30573005,37.54952763,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017741,6/5/14,30573005,38.7815366,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017748,6/5/14,30573005,24.0355594,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017755,6/5/14,30573005,42.64595641,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017762,6/5/14,30573005,46.27558206,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017769,6/5/14,30573005,48.91118735,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017776,6/5/14,30573005,36.3944915,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017783,6/5/14,30573005,28.91089829,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017790,6/5/14,30573005,36.43735923,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017797,6/5/14,30573005,50.22370139,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017804,6/5/14,30573005,39.91272179,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017811,6/5/14,30573005,39.40635485,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017818,6/5/14,30573005,36.42829816,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017825,6/5/14,30573005,25.85544113,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017832,6/5/14,30573005,39.13267683,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017839,6/5/14,30573005,32.64090239,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017846,6/5/14,30573005,47.55488651,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017853,6/5/14,30573005,35.46246919,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017860,6/5/14,30573005,34.27550402,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40017867,6/5/14,30573005,30.66987452,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019365,6/6/14,30573005,35.32850256,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019372,6/6/14,30573005,30.15435476,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019379,6/6/14,30573005,39.95774534,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019386,6/6/14,30573005,31.38449725,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019393,6/6/14,30573005,33.78920618,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019400,6/6/14,30573005,39.99192288,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019407,6/6/14,30573005,38.58843837,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019414,6/6/14,30573005,45.94418878,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019421,6/6/14,30573005,32.74984775,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019428,6/6/14,30573005,57.32637814,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019435,6/6/14,30573005,45.34967481,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019442,6/6/14,30573005,51.35905269,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019449,6/6/14,30573005,38.1250931,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019456,6/6/14,30573005,45.1183616,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019463,6/6/14,30573005,42.32175868,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019470,6/6/14,30573005,43.06987743,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019477,6/6/14,30573005,53.03254211,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019484,6/6/14,30573005,29.52823565,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019491,6/6/14,30573005,37.42312414,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019498,6/6/14,30573005,54.68831763,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019505,6/6/14,30573005,36.43936687,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019512,6/6/14,30573005,39.85994047,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019519,6/6/14,30573005,27.45371322,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019526,6/6/14,30573005,36.84308156,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019533,6/6/14,30573005,29.56228297,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019540,6/6/14,30573005,29.77204691,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019547,6/6/14,30573005,21.81912037,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019554,6/6/14,30573005,22.62967669,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019561,6/6/14,30573005,47.43136589,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019568,6/6/14,30573005,29.61185476,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019575,6/6/14,30573005,31.41119864,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019582,6/6/14,30573005,37.33603638,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019589,6/6/14,30573005,44.9651082,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019596,6/6/14,30573005,31.31962165,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019603,6/6/14,30573005,33.16878519,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019610,6/6/14,30573005,33.43425929,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019617,6/6/14,30573005,37.00538293,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019624,6/6/14,30573005,31.08424117,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019631,6/6/14,30573005,41.15613681,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019638,6/6/14,30573005,41.19473885,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019645,6/6/14,30573005,40.96602542,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019652,6/6/14,30573005,33.96859205,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019659,6/6/14,30573005,56.55763962,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019666,6/6/14,30573005,33.40165126,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40019673,6/6/14,30573005,26.19714,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021444,6/7/14,30573005,29.52120984,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021451,6/7/14,30573005,35.12185362,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021458,6/7/14,30573005,48.60960598,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021465,6/7/14,30573005,42.73884483,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021472,6/7/14,30573005,37.04673324,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021479,6/7/14,30573005,41.94761967,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021486,6/7/14,30573005,28.04166794,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021493,6/7/14,30573005,39.00982245,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021500,6/7/14,30573005,34.07254041,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021507,6/7/14,30573005,35.39995328,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021514,6/7/14,30573005,34.69094154,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021521,6/7/14,30573005,32.90902377,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021528,6/7/14,30573005,37.98179132,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021535,6/7/14,30573005,38.81924245,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021542,6/7/14,30573005,20.8987499,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021549,6/7/14,30573005,45.83925049,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021556,6/7/14,30573005,36.12812107,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021563,6/7/14,30573005,32.53902513,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021570,6/7/14,30573005,34.14303076,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021577,6/7/14,30573005,23.45400353,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021584,6/7/14,30573005,44.97720619,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021591,6/7/14,30573005,43.83091464,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021598,6/7/14,30573005,24.48457927,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021605,6/7/14,30573005,39.54918092,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021612,6/7/14,30573005,44.8389877,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021619,6/7/14,30573005,30.53395924,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021626,6/7/14,30573005,35.15781583,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021633,6/7/14,30573005,32.36460166,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021640,6/7/14,30573005,32.84170985,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021647,6/7/14,30573005,35.47837377,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021654,6/7/14,30573005,33.46662984,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021661,6/7/14,30573005,49.51731306,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021668,6/7/14,30573005,35.01095355,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021675,6/7/14,30573005,23.56173541,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021682,6/7/14,30573005,37.29963466,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021689,6/7/14,30573005,37.1172495,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021696,6/7/14,30573005,43.63562225,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021703,6/7/14,30573005,28.59419467,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021710,6/7/14,30573005,35.24514334,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021717,6/7/14,30573005,42.40520702,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021724,6/7/14,30573005,29.90358834,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021731,6/7/14,30573005,26.42378059,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021738,6/7/14,30573005,35.38697849,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021745,6/7/14,30573005,35.6902704,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021752,6/7/14,30573005,45.47039542,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021759,6/7/14,30573005,44.35414672,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021766,6/7/14,30573005,45.43712351,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021773,6/7/14,30573005,35.97270392,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021780,6/7/14,30573005,38.19891804,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021787,6/7/14,30573005,33.94775525,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021794,6/7/14,30573005,31.10302804,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021801,6/7/14,30573005,34.14482962,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021808,6/7/14,30573005,28.79854275,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40021815,6/7/14,30573005,21.28387038,4.6,TapAd,Campus Strife,United States,iPad,value optimized
40023971,6/1/14,30573018,43.54116232,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40023978,6/1/14,30573018,41.94844603,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40023985,6/1/14,30573018,47.42423152,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40023992,6/1/14,30573018,48.54415406,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40023999,6/1/14,30573018,35.71726927,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024006,6/1/14,30573018,51.09480351,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024013,6/1/14,30573018,39.3644366,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024020,6/1/14,30573018,37.31138986,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024027,6/1/14,30573018,28.63762046,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024034,6/1/14,30573018,42.96189287,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024041,6/1/14,30573018,33.5284192,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024048,6/1/14,30573018,36.128706,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024055,6/1/14,30573018,47.48123149,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024062,6/1/14,30573018,47.64064957,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024069,6/1/14,30573018,45.60028136,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024076,6/1/14,30573018,31.16367724,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024083,6/1/14,30573018,29.85788453,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024090,6/1/14,30573018,36.34342666,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024097,6/1/14,30573018,40.03407008,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024104,6/1/14,30573018,39.51065156,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024111,6/1/14,30573018,28.81676375,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024118,6/1/14,30573018,39.18363398,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024125,6/1/14,30573018,31.69217441,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40024132,6/1/14,30573018,27.29293484,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025077,6/2/14,30573018,42.05406027,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025084,6/2/14,30573018,34.32494546,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025091,6/2/14,30573018,35.0677328,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025098,6/2/14,30573018,46.27334167,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025105,6/2/14,30573018,43.13630751,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025112,6/2/14,30573018,32.33983048,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025119,6/2/14,30573018,36.87202271,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025126,6/2/14,30573018,45.43647346,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025133,6/2/14,30573018,50.78402819,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025140,6/2/14,30573018,29.77736594,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025147,6/2/14,30573018,31.73034476,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025154,6/2/14,30573018,32.91711142,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025161,6/2/14,30573018,37.77166141,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025168,6/2/14,30573018,25.00019987,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025175,6/2/14,30573018,33.55499978,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025182,6/2/14,30573018,33.81730642,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025189,6/2/14,30573018,43.11265497,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025196,6/2/14,30573018,41.72721357,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025203,6/2/14,30573018,38.67293036,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025959,6/3/14,30573018,41.30519022,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025966,6/3/14,30573018,44.49565942,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025973,6/3/14,30573018,48.27838586,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025980,6/3/14,30573018,38.45627354,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025987,6/3/14,30573018,34.93143223,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40025994,6/3/14,30573018,41.45365338,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026001,6/3/14,30573018,39.3378484,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026008,6/3/14,30573018,32.09755565,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026015,6/3/14,30573018,22.44439013,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026022,6/3/14,30573018,46.09459059,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026029,6/3/14,30573018,34.16660225,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026036,6/3/14,30573018,39.20221908,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026043,6/3/14,30573018,20.81727961,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026050,6/3/14,30573018,31.63562715,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026057,6/3/14,30573018,57.50459004,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026064,6/3/14,30573018,40.20513301,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026071,6/3/14,30573018,42.07905881,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026078,6/3/14,30573018,38.7904979,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026085,6/3/14,30573018,36.5374803,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026820,6/4/14,30573018,35.03534664,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026827,6/4/14,30573018,30.09177923,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026834,6/4/14,30573018,18.17360314,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026841,6/4/14,30573018,35.24034789,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026848,6/4/14,30573018,24.73047192,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026855,6/4/14,30573018,57.4723607,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026862,6/4/14,30573018,39.15782284,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026869,6/4/14,30573018,42.84441107,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026876,6/4/14,30573018,50.20494727,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026883,6/4/14,30573018,45.2054894,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026890,6/4/14,30573018,40.04056258,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026897,6/4/14,30573018,43.92565936,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026904,6/4/14,30573018,58.73324592,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026911,6/4/14,30573018,53.70051363,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026918,6/4/14,30573018,31.63683388,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026925,6/4/14,30573018,38.82554938,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026932,6/4/14,30573018,40.41758251,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026939,6/4/14,30573018,53.08154968,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026946,6/4/14,30573018,24.2011443,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40026953,6/4/14,30573018,46.45905586,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027730,6/5/14,30573018,47.3895606,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027737,6/5/14,30573018,48.44345187,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027744,6/5/14,30573018,51.99194597,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027751,6/5/14,30573018,29.51434575,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027758,6/5/14,30573018,39.53856675,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027765,6/5/14,30573018,39.66244013,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027772,6/5/14,30573018,22.78415157,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027779,6/5/14,30573018,33.18155641,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027786,6/5/14,30573018,32.86801166,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027793,6/5/14,30573018,45.41695735,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027800,6/5/14,30573018,33.58581538,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027807,6/5/14,30573018,41.04523892,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027814,6/5/14,30573018,28.93739565,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027821,6/5/14,30573018,38.28731195,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027828,6/5/14,30573018,40.6208919,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027835,6/5/14,30573018,35.65048882,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027842,6/5/14,30573018,47.7040558,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027849,6/5/14,30573018,34.15404874,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027856,6/5/14,30573018,37.43079541,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40027863,6/5/14,30573018,40.41398155,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40028640,6/6/14,30573018,29.50340093,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40028647,6/6/14,30573018,26.40035947,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40028654,6/6/14,30573018,48.32605521,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40028661,6/6/14,30573018,39.41573991,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40028668,6/6/14,30573018,51.7175686,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40028675,6/6/14,30573018,38.8580561,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40028682,6/6/14,30573018,34.11226421,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
40028689,6/6/14,30573018,30.11046359,4.6,TapAd,Campus Strife,United States,iPhone,value optimized
